run,demand,policy,step,avg_wait_time,avg_journey_time,stair_switch_rate,elevator_utilization,avg_student_wait,avg_faculty_wait,avg_staff_wait,equity_student_faculty,equity_student_staff
300,high,FCFS,10800,44.61381074168798,77.60358056265984,0.11508951406649616,0.37857142857142856,47.64473684210526,25.306122448979593,41.298507462686565,1.8827355687606109,1.1536672816845148
301,low,Priority-based,10800,35.5,56.45804195804196,0.13986013986013987,0.2180952380952381,33.0375,52.75,35.44845360824742,0.626303317535545,0.9319870583103098
302,medium,Priority-based,10800,58.974609375,89.017578125,0.421875,0.25647619047619047,64.0948905109489,53.18181818181818,53.06341463414634,1.205203069436646,1.207892310603468
303,high,Priority-based,10800,51.649032258064516,83.24903225806452,0.17806451612903226,0.37514285714285717,50.43977055449331,48.0,55.878172588832484,1.0508285532186106,0.9026739461514519
304,low,Zone batching,10800,34.98993288590604,54.69798657718121,0.12751677852348994,0.22228571428571428,41.04255319148936,44.30769230769231,31.376963350785342,0.9263076241134752,1.308047331816197
305,medium,Zone batching,10800,43.073496659242764,69.0890868596882,0.15812917594654788,0.3138095238095238,41.840796019900495,45.705882352941174,43.81308411214953,0.9154356915550945,0.954984038850118
306,high,Zone batching,10800,60.54007398273736,92.65351418002466,0.3279901356350185,0.3357142857142857,58.8,46.43478260869565,67.22553191489362,1.2662921348314606,0.8746676794530952
307,low,FCFS,10800,26.622356495468278,48.06344410876133,0.01812688821752266,0.2754285714285714,31.080459770114942,16.166666666666668,25.49137931034483,1.9225026661926767,1.2192537481681884
308,medium,FCFS,10800,32.55693581780538,57.5175983436853,0.018633540372670808,0.318,37.921487603305785,33.03333333333333,26.33649289099526,1.1479764158417494,1.4398837294039089
309,high,FCFS,10800,43.518115942028984,76.66062801932367,0.0748792270531401,0.398,48.22161172161172,27.851063829787233,35.723404255319146,1.731410046536097,1.3498604829754326
310,low,Priority-based,10800,48.78525641025641,69.20833333333333,0.266025641025641,0.20666666666666667,45.338235294117645,42.76470588235294,50.268722466960355,1.0601788170563962,0.9019173965265713
311,medium,Priority-based,10800,49.82661290322581,76.0383064516129,0.2782258064516129,0.2895238095238095,55.823008849557525,45.9375,44.65546218487395,1.2151947504665583,1.2500824337781984
312,high,Priority-based,10800,50.677581863979846,82.22418136020151,0.1952141057934509,0.3800952380952381,50.884469696969695,44.11538461538461,51.76168224299065,1.153440463924335,0.9830528586396602
313,low,Zone batching,10800,33.965870307167236,54.737201365187715,0.13651877133105803,0.24219047619047618,48.88095238095238,32.63636363636363,27.71212121212121,1.497745059026396,1.7638834648129345
314,medium,Zone batching,10800,42.214285714285715,69.91632653061224,0.15306122448979592,0.3434285714285714,45.798283261802574,48.5,37.511210762331835,0.944294500243352,1.220922554379196
315,high,Zone batching,10800,48.370370370370374,80.12716049382716,0.1345679012345679,0.40904761904761905,47.32058287795993,41.129629629629626,53.04347826086956,1.150522951557783,0.8921093493385889
316,low,FCFS,10800,28.134426229508197,49.554098360655736,0.05573770491803279,0.2319047619047619,28.969072164948454,25.61111111111111,27.94736842105263,1.1311134467875752,1.0365581377288524
317,medium,FCFS,10800,33.60087719298246,59.30921052631579,0.03508771929824561,0.31942857142857145,38.13425925925926,26.147058823529413,30.07766990291262,1.4584531100279132,1.2678594911890586
318,high,FCFS,10800,41.3279098873592,75.87359198998749,0.10012515644555695,0.3976190476190476,45.70377358490566,28.147540983606557,34.04326923076923,1.6237217173437655,1.3425201109533085
319,low,Priority-based,10800,33.267515923566876,52.98726114649681,0.1305732484076433,0.24685714285714286,38.52325581395349,41.5,30.514150943396228,0.9282712244326142,1.2624718244795392
320,medium,Priority-based,10800,46.729119638826184,73.16252821670429,0.24153498871331827,0.2866666666666667,47.51196172248804,43.44444444444444,46.367149758454104,1.0936257173974229,1.0246901517560976
321,high,Priority-based,10800,55.640826873385016,87.89405684754522,0.3023255813953488,0.35333333333333333,54.806451612903224,48.672413793103445,59.35909090909091,1.1260269902757305,0.923303419468467
322,low,Zone batching,10800,36.234234234234236,57.03903903903904,0.14414414414414414,0.26095238095238094,37.086021505376344,48.9375,34.973214285714285,0.7578241942350211,1.06041215435337
323,medium,Zone batching,10800,66.53658536585365,97.0060975609756,0.4878048780487805,0.2342857142857143,67.00404858299595,52.0,67.88018433179724,1.2885393958268452,0.9870929085207142
324,high,Zone batching,10800,51.252720677146314,83.12091898428054,0.218863361547763,0.3992380952380952,51.369175627240146,43.01639344262295,53.35576923076923,1.1941767199930065,0.9627670328406875
325,low,FCFS,10800,30.86986301369863,52.284246575342465,0.09931506849315068,0.23647619047619048,37.93589743589744,33.22222222222222,28.078048780487805,1.1418832004116286,1.3510873826196967
326,medium,FCFS,10800,34.24557956777996,63.30058939096267,0.043222003929273084,0.35095238095238096,38.03968253968254,24.13888888888889,31.56561085972851,1.5758671708038796,1.2050988877967088
327,high,FCFS,10800,41.83686176836862,73.21170610211706,0.099626400996264,0.370952380952381,46.7942238267148,26.66,31.849246231155778,1.7552221990515677,1.469241170955545
328,low,Priority-based,10800,35.64506172839506,56.858024691358025,0.09876543209876543,0.2714285714285714,37.59756097560975,47.63157894736842,33.90582959641256,0.7893410591564479,1.1088819068325584
329,medium,Priority-based,10800,46.25,74.85087719298245,0.21052631578947367,0.3068571428571429,54.61965811965812,45.16129032258065,36.17277486910995,1.209435286935287,1.5099659430966421
330,high,Priority-based,10800,51.54591194968553,82.59748427672956,0.21132075471698114,0.3535238095238095,51.912962962962965,43.9375,52.35265700483092,1.181518360465729,0.991601304173972
331,low,Zone batching,10800,46.986531986531986,69.58585858585859,0.2760942760942761,0.19666666666666666,49.5609756097561,45.0,46.09090909090909,1.1013550135501355,1.0752874392649252
332,medium,Zone batching,10800,49.97791164658634,77.13052208835342,0.2570281124497992,0.30047619047619045,52.285714285714285,50.310344827586206,47.55844155844156,1.0392636835405855,1.0993992353904969
333,high,Zone batching,10800,51.887839433293976,83.36835891381345,0.18772136953955135,0.42219047619047617,50.63110307414105,39.55555555555556,58.25974025974026,1.2799997968181727,0.8690581668989882
334,low,FCFS,10800,28.445945945945947,50.773648648648646,0.04391891891891892,0.2361904761904762,36.294117647058826,27.53846153846154,26.01860465116279,1.3179428195859348,1.394929441208017
335,medium,FCFS,10800,34.81563126252505,60.61523046092184,0.056112224448897796,0.32285714285714284,41.724279835390945,25.17241379310345,28.651982378854626,1.657539883871695,1.4562440840457787
336,high,FCFS,10800,42.63398692810458,75.62091503267973,0.10457516339869281,0.37961904761904763,46.49411764705882,27.245283018867923,36.92574257425743,1.7065015479876162,1.2591247841139404
337,low,Priority-based,10800,37.028169014084504,57.96830985915493,0.14084507042253522,0.2302857142857143,38.616279069767444,30.3,36.659574468085104,1.2744646557679025,1.05337499493852
338,medium,Priority-based,10800,43.75420168067227,71.30042016806723,0.1407563025210084,0.32904761904761903,45.621848739495796,47.407407407407405,41.18009478672986,0.9623358718487395,1.1078616738443563
339,high,Priority-based,10800,51.919454770755884,83.81164807930607,0.21313506815365552,0.386,50.885185185185186,43.357142857142854,56.838862559241704,1.173628653365062,0.8952534039918348
340,low,Zone batching,10800,42.06730769230769,62.7724358974359,0.21153846153846154,0.2119047619047619,38.25,48.642857142857146,42.95945945945946,0.7863436123348018,0.8903743315508021
341,medium,Zone batching,10800,44.85774058577406,71.8702928870293,0.17154811715481172,0.2957142857142857,45.488188976377955,45.891891891891895,43.79679144385027,0.9912031755747845,1.038619211060156
342,high,Zone batching,10800,61.545801526717554,95.22010178117048,0.41857506361323155,0.3414285714285714,63.06769825918762,48.125,60.90045248868778,1.3104976261649377,1.0355866940545706
343,low,FCFS,10800,26.01769911504425,46.72566371681416,0.02064896755162242,0.2542857142857143,34.40217391304348,17.5625,23.264069264069263,1.9588426427355716,1.4787685474345076
344,medium,FCFS,10800,35.56172839506173,62.858024691358025,0.043209876543209874,0.2980952380952381,40.68273092369478,24.636363636363637,31.07843137254902,1.6513285614783857,1.3090342442324503
345,high,FCFS,10800,40.563870967741934,73.57548387096774,0.07483870967741936,0.4045714285714286,45.764940239043824,24.923076923076923,32.89903846153846,1.8362476021838572,1.391072273815741
346,low,Priority-based,10800,43.14950166112957,65.59468438538207,0.20930232558139536,0.2200952380952381,50.45,52.857142857142854,40.10280373831776,0.9544594594594595,1.2580167793055232
347,medium,Priority-based,10800,42.16702819956616,68.78524945770064,0.13665943600867678,0.31161904761904763,45.37826086956522,54.06896551724138,36.801980198019805,0.839266304347826,1.2330385654630311
348,high,Priority-based,10800,49.65119363395225,80.28647214854111,0.1896551724137931,0.38904761904761903,49.636182902584494,45.45283018867924,50.813131313131315,1.0920372328090404,0.9768377114314412
349,low,Zone batching,10800,41.4937106918239,63.600628930817614,0.16352201257861634,0.24047619047619048,39.82608695652174,36.89473684210526,42.65700483091788,1.0794517149413883,0.9336353340883352
350,medium,Zone batching,10800,53.49786324786325,82.44658119658119,0.3717948717948718,0.23952380952380953,59.794117647058826,56.36842105263158,45.125,1.0607733289394188,1.325077399380805
351,high,Zone batching,10800,49.992628992628994,81.47665847665847,0.18181818181818182,0.37047619047619046,48.799654576856646,41.541666666666664,55.855614973262036,1.17471585741681,0.873675002955691
352,low,FCFS,10800,26.328813559322032,47.80338983050847,0.04067796610169491,0.2361904761904762,28.893333333333334,21.636363636363637,25.87878787878788,1.335406162464986,1.116487119437939
353,medium,FCFS,10800,34.50371747211896,62.734200743494426,0.02973977695167286,0.36123809523809525,41.158490566037734,25.314285714285713,28.445378151260503,1.6258997401933644,1.4469306875505141
354,high,FCFS,10800,41.28299492385787,73.64340101522842,0.08629441624365482,0.3920952380952381,46.766666666666666,25.970588235294116,32.923809523809524,1.8007550018875047,1.4204512583164592
355,low,Priority-based,10800,34.677215189873415,55.19303797468354,0.13291139240506328,0.24857142857142858,35.78313253012048,44.5,33.82511210762332,0.8041153377555165,1.0578865907751382
356,medium,Priority-based,10800,41.62985685071575,67.1840490797546,0.12269938650306748,0.3238095238095238,43.63135593220339,49.035714285714285,38.60888888888889,0.8897873023318973,1.1300857700869993
357,high,Priority-based,10800,49.891625615763544,80.93226600985221,0.16502463054187191,0.40285714285714286,48.21178637200737,38.45454545454545,57.09345794392523,1.2537343973808064,0.844436264823177
358,low,Zone batching,10800,40.215328467153284,61.52189781021898,0.22627737226277372,0.17476190476190476,42.84507042253521,45.22222222222222,39.02061855670103,0.9474339896875108,1.0980110517796342
359,medium,Zone batching,10800,66.56929637526652,98.27292110874201,0.5501066098081023,0.16380952380952382,74.09745762711864,53.92,59.54807692307692,1.3742110094050193,1.2443299843727336
360,high,Zone batching,10800,54.391581632653065,85.89668367346938,0.2869897959183674,0.3676190476190476,56.118811881188115,45.15217391304348,52.472103004291846,1.2428817267860632,1.0694980507375127
361,low,FCFS,10800,26.085443037974684,46.59493670886076,0.0379746835443038,0.24895238095238095,31.6875,20.818181818181817,24.351111111111113,1.5221069868995634,1.301275323964227
362,medium,FCFS,10800,33.96666666666667,61.503921568627455,0.03529411764705882,0.31857142857142856,40.67364016736402,26.763157894736842,28.261802575107296,1.5197623661355288,1.4391736004549456
363,high,FCFS,10800,41.727056019070325,73.6471990464839,0.08581644815256258,0.3985714285714286,47.36347517730496,24.553571428571427,31.602739726027398,1.9289851708575114,1.4987142123724586
364,low,Priority-based,10800,31.45394736842105,52.74013157894737,0.05592105263157895,0.2695238095238095,36.741176470588236,45.333333333333336,28.230392156862745,0.8104671280276816,1.301475950685883
365,medium,Priority-based,10800,50.017699115044245,76.76106194690266,0.2676991150442478,0.2538095238095238,51.657534246575345,46.82608695652174,48.65714285714286,1.1031785400847103,1.061663945173304
366,high,Priority-based,10800,51.378843788437884,81.10209102091021,0.2029520295202952,0.3608571428571429,50.581308411214955,41.69642857142857,55.74324324324324,1.2130849126458405,0.9073980175587653
367,low,Zone batching,10800,39.953947368421055,61.85526315789474,0.18092105263157895,0.20238095238095238,42.38202247191011,45.3,38.639024390243904,0.9355854850311284,1.0968709262393097
368,medium,Zone batching,10800,45.4235807860262,71.4410480349345,0.1703056768558952,0.30333333333333334,44.76444444444444,44.83870967741935,46.24752475247525,0.998343725019984,0.9679316824853111
369,high,Zone batching,10800,49.62276214833759,80.78644501278772,0.17135549872122763,0.37895238095238093,49.664794007490634,40.25,51.31730769230769,1.2339079256519412,0.9677981219372355
370,low,FCFS,10800,23.419753086419753,45.52160493827161,0.012345679012345678,0.2633333333333333,31.428571428571427,28.25,19.85972850678733,1.1125158027812894,1.5825277479412816
371,medium,FCFS,10800,34.03030303030303,62.60808080808081,0.04040404040404041,0.3518095238095238,40.09756097560975,26.88,28.165178571428573,1.491724738675958,1.423657260823678
372,high,FCFS,10800,40.72945638432364,73.02022756005057,0.06826801517067003,0.3851428571428571,43.345588235294116,25.227272727272727,37.07881773399015,1.7182034976152623,1.1690121445150399
373,low,Priority-based,10800,36.6159169550173,57.8719723183391,0.13494809688581316,0.22133333333333333,40.65853658536585,58.333333333333336,34.318407960199,0.6970034843205575,1.1847442524874654
374,medium,Priority-based,10800,58.1484375,87.712890625,0.373046875,0.26,57.27935222672065,44.696969696969695,60.98706896551724,1.281504151513072,0.9392048707752626
375,high,Priority-based,10800,48.777101096224115,79.9074299634592,0.15956151035322777,0.37952380952380954,48.03577817531306,36.774193548387096,54.57,1.3062360731883378,0.8802598162967393
376,low,Zone batching,10800,31.201923076923077,51.58974358974359,0.08012820512820513,0.26857142857142857,38.794117647058826,35.25,28.535714285714285,1.1005423445974134,1.3594934845026874
377,medium,Zone batching,10800,45.103070175438596,72.39912280701755,0.16447368421052633,0.2957142857142857,49.53617021276596,43.59375,39.84656084656085,1.1363135819415848,1.2431730407930908
378,high,Zone batching,10800,52.41222366710013,83.49804941482445,0.20806241872561768,0.36866666666666664,49.93869731800766,44.53191489361702,60.72,1.121413652148285,0.8224423141964371
379,low,FCFS,10800,26.807692307692307,47.88461538461539,0.041666666666666664,0.2519047619047619,31.28395061728395,26.5,25.168949771689498,1.1805264383880736,1.2429581250335966
380,medium,FCFS,10800,35.922,64.692,0.048,0.33380952380952383,41.040650406504064,26.07894736842105,31.824074074074073,1.5737080882413264,1.2896101960728656
381,high,FCFS,10800,39.678378378378376,70.63513513513513,0.06486486486486487,0.3838095238095238,44.68762677484787,23.86764705882353,31.88826815642458,1.8723096861920243,1.4013814282932322
382,low,Priority-based,10800,32.4775641025641,53.56410256410256,0.10576923076923077,0.256,36.925925925925924,46.111111111111114,29.633802816901408,0.8008032128514055,1.2460744965497816
383,medium,Priority-based,10800,48.25818882466281,77.09633911368016,0.18689788053949905,0.328,54.46520146520147,44.94871794871795,40.69565217391305,1.2117186863336322,1.3383543095081556
384,high,Priority-based,10800,53.91860465116279,85.1124031007752,0.2054263565891473,0.3661904761904762,51.501960784313724,43.645833333333336,61.907407407407405,1.1799971921943,0.8319191990286992
385,low,Zone batching,10800,37.70684039087948,57.299674267100976,0.1237785016286645,0.23714285714285716,36.54545454545455,28.625,38.535545023696685,1.276697102024613,0.9483570174752071
386,medium,Zone batching,10800,56.087044534412954,88.27732793522267,0.4008097165991903,0.2509523809523809,64.41015625,51.857142857142854,46.320197044334975,1.242069128787879,1.390541499388493
387,high,Zone batching,10800,57.88956310679612,91.53155339805825,0.32038834951456313,0.36142857142857143,59.31192660550459,45.19230769230769,57.38325991189427,1.312434120632442,1.0336102671157332
388,low,FCFS,10800,30.435736677115987,53.087774294670844,0.03134796238244514,0.2866666666666667,35.96511627906977,23.11111111111111,28.607142857142858,1.556182915921288,1.2572075603170456
389,medium,FCFS,10800,32.991471215351815,60.95522388059702,0.02771855010660981,0.32352380952380955,37.70124481327801,22.70967741935484,28.84771573604061,1.660140041493776,1.3069057237754298
390,high,FCFS,10800,42.80151706700379,76.23135271807838,0.0922882427307206,0.3976190476190476,48.55078125,26.79245283018868,33.530973451327434,1.8121066241197183,1.4479383165083135
391,low,Priority-based,10800,36.2803738317757,58.09657320872274,0.1308411214953271,0.2460952380952381,44.51136363636363,35.6,33.062780269058294,1.2503192032686414,1.3462680172126802
392,medium,Priority-based,10800,47.882121807465616,76.20432220039292,0.17092337917485265,0.31952380952380954,49.41897233201581,43.46153846153846,46.69130434782609,1.1370736996747002,1.0584191858053484
393,high,Priority-based,10800,52.279038718291055,83.81174899866488,0.22963951935914553,0.34476190476190477,51.765072765072766,48.08771929824562,54.58293838862559,1.0764717794998715,0.9483746074003954
394,low,Zone batching,10800,32.9073482428115,54.47284345047923,0.08945686900958466,0.24761904761904763,38.33802816901409,35.18181818181818,31.12987012987013,1.0897113949848967,1.231551176059276
395,medium,Zone batching,10800,50.711155378486055,79.87250996015936,0.22709163346613545,0.32,53.907335907335906,51.12903225806452,46.74528301886792,1.0543390619100397,1.153214451297196
396,high,Zone batching,10800,62.256936067551266,98.81182147165259,0.4378769601930036,0.33695238095238095,63.31737588652482,47.1,63.77560975609756,1.3443179593742,0.9928149041408588
397,low,FCFS,10800,26.734265734265733,48.22027972027972,0.03496503496503497,0.24714285714285714,30.584415584415584,16.071428571428573,25.97948717948718,1.9030303030303028,1.1772524751206157
398,medium,FCFS,10800,35.57509881422925,64.40513833992095,0.039525691699604744,0.33285714285714285,41.065134099616856,25.520833333333332,30.751269035532996,1.6090828055360076,1.3353964043619215
399,high,FCFS,10800,41.892857142857146,73.42724867724868,0.07936507936507936,0.34809523809523807,45.53333333333333,25.442307692307693,35.99441340782123,1.7896699420508944,1.2650111231827823
400,low,Priority-based,10800,34.29392971246006,55.6517571884984,0.11182108626198083,0.2519047619047619,33.08695652173913,39.5,34.61971830985915,0.8376444689047882,0.9557257579509677
401,medium,Priority-based,10800,44.03813559322034,69.47457627118644,0.2266949152542373,0.3038095238095238,51.65665236051502,46.935483870967744,35.07211538461539,1.100588469536746,1.472869594377947
402,high,Priority-based,10800,50.03387703889586,80.67252195734002,0.19071518193224593,0.37438095238095237,50.69771863117871,42.49152542372882,50.485849056603776,1.193125408551872,1.0041966130813684
403,low,Zone batching,10800,27.584192439862544,46.192439862542955,0.09965635738831616,0.21523809523809523,39.875,42.35294117647059,21.96039603960396,0.9414930555555556,1.815768710550045
404,medium,Zone batching,10800,43.91891891891892,70.54677754677755,0.1787941787941788,0.3314285714285714,48.338582677165356,49.25,37.03664921465968,0.9814940645109717,1.3051553988321436
405,high,Zone batching,10800,60.54987834549878,95.42335766423358,0.42944038929440387,0.32571428571428573,60.82803738317757,49.142857142857146,62.67099567099567,1.2377798304716365,0.970593122574706
406,low,FCFS,10800,23.364820846905538,44.23127035830619,0.016286644951140065,0.25047619047619046,28.0,16.666666666666668,22.053658536585367,1.68,1.2696306126963062
407,medium,FCFS,10800,35.45995423340961,63.82837528604119,0.018306636155606407,0.33285714285714285,41.126126126126124,28.129032258064516,29.858695652173914,1.4620526489792545,1.3773584286871507
408,high,FCFS,10800,40.68276762402089,73.28067885117494,0.07571801566579635,0.38342857142857145,44.145873320537426,28.98148148148148,34.544502617801044,1.5232441912517707,1.2779420739955516
409,low,Priority-based,10800,44.349152542372885,66.15254237288136,0.22033898305084745,0.1957142857142857,50.651162790697676,48.833333333333336,41.3248730964467,1.0372251766013176,1.225682234340676
410,medium,Priority-based,10800,45.58560311284047,73.05252918287938,0.15369649805447472,0.3157142857142857,47.625498007968126,43.75675675675676,43.61946902654867,1.0884147166737619,1.0918403884967334
411,high,Priority-based,10800,51.15151515151515,82.38888888888889,0.20833333333333334,0.38704761904761903,50.766917293233085,41.824561403508774,54.77832512315271,1.2138063279002875,0.9267701628171148
412,low,Zone batching,10800,28.89855072463768,47.56159420289855,0.11231884057971014,0.21047619047619048,32.07575757575758,42.73913043478261,26.074866310160427,0.7505009402262709,1.2301408258135085
413,medium,Zone batching,10800,44.418103448275865,70.52370689655173,0.17456896551724138,0.310952380952381,46.022624434389144,49.294117647058826,41.92822966507177,0.9336331925830733,1.0976524599780133
414,high,Zone batching,10800,71.316807738815,107.83313180169287,0.6082224909310762,0.23904761904761904,71.4256880733945,55.90196078431372,74.46320346320347,1.277695577601936,0.9592078335535217
415,low,FCFS,10800,26.564814814814813,48.07716049382716,0.015432098765432098,0.2661904761904762,34.55140186915888,15.470588235294118,23.235,2.23336057709392,1.4870411822319294
416,medium,FCFS,10800,38.888663967611336,66.36842105263158,0.05668016194331984,0.32561904761904764,43.536,25.379310344827587,35.306976744186045,1.7154130434782608,1.2330707416677646
417,high,FCFS,10800,41.010512483574246,74.37450722733246,0.08409986859395532,0.3819047619047619,44.685220729366605,25.103448275862068,35.56043956043956,1.7800431334500435,1.256599223230025
418,low,Priority-based,10800,32.306501547987615,52.60371517027864,0.08668730650154799,0.2611428571428571,34.61538461538461,40.6875,30.712962962962962,0.8507621410847217,1.1270610607360683
419,medium,Priority-based,10800,58.217922606924645,88.0346232179226,0.40529531568228105,0.2604761904761905,65.52360515021459,57.064516129032256,50.87665198237885,1.148237286408509,1.2878914511298565
420,high,Priority-based,10800,55.442401960784316,86.75,0.2659313725490196,0.3597142857142857,55.42725598526704,47.345454545454544,57.522935779816514,1.1706985711173914,0.963567927016604
421,low,Zone batching,10800,33.06583072100314,52.260188087774296,0.10344827586206896,0.24523809523809523,36.28409090909091,25.533333333333335,32.27777777777778,1.4210479468312365,1.1241198560475667
422,medium,Zone batching,10800,51.215953307392994,77.9727626459144,0.2198443579766537,0.30714285714285716,48.70411985018727,47.666666666666664,55.10576923076923,1.021764752101831,0.8838297791693379
423,high,Zone batching,10800,47.55778894472362,79.46231155778895,0.15452261306532664,0.3976190476190476,46.44656488549618,41.86363636363637,52.20873786407767,1.109472776852243,0.8896320191922095
424,low,FCFS,10800,26.712903225806453,49.30967741935484,0.05161290322580645,0.2833333333333333,35.55714285714286,29.666666666666668,23.842105263157894,1.1985553772070625,1.491359192683696
425,medium,FCFS,10800,34.0921052631579,60.06798245614035,0.013157894736842105,0.31857142857142856,37.47826086956522,20.96875,32.24226804123711,1.7873388194129463,1.1623953011503843
426,high,FCFS,10800,40.504975124378106,72.16293532338308,0.08084577114427861,0.385047619047619,46.2152133580705,27.0188679245283,29.358490566037737,1.7104792653475813,1.5741685783918615
427,low,Priority-based,10800,44.13125,65.93125,0.196875,0.22095238095238096,41.8974358974359,41.3,45.00431034482759,1.0144657602284721,0.9309649581654179
428,medium,Priority-based,10800,52.70849420849421,80.9980694980695,0.2799227799227799,0.3019047619047619,51.6,43.25,55.323008849557525,1.193063583815029,0.932704151003759
429,high,Priority-based,10800,53.24350205198358,85.0766073871409,0.32147742818057456,0.30666666666666664,55.97494780793319,39.87755102040816,50.02463054187192,1.40367064615595,1.118947750370304
430,low,Zone batching,10800,39.554054054054056,59.429054054054056,0.15878378378378377,0.21333333333333335,38.57142857142857,38.42857142857143,40.0,1.003717472118959,0.9642857142857142
431,medium,Zone batching,10800,47.237735849056605,74.8754716981132,0.23018867924528302,0.32047619047619047,50.49063670411985,48.829268292682926,43.031531531531535,1.034024028406051,1.17334045308433
432,high,Zone batching,10800,52.35723114956737,83.68355995055624,0.22249690976514216,0.3942857142857143,52.51043643263757,46.035714285714285,53.56637168141593,1.1406456323614058,0.9802873479081522
433,low,FCFS,10800,28.274509803921568,49.12091503267974,0.029411764705882353,0.25647619047619047,33.3,17.529411764705884,27.22488038277512,1.899664429530201,1.223145869947276
434,medium,FCFS,10800,35.246119733924616,64.11086474501109,0.019955654101995565,0.31666666666666665,41.1417004048583,24.666666666666668,28.502732240437158,1.6679067731699309,1.4434300563821068
435,high,FCFS,10800,40.34123847167326,74.27931488801055,0.07509881422924901,0.38857142857142857,45.60323886639676,25.394736842105264,32.597883597883595,1.7957752092467116,1.3989631789886363
436,low,Priority-based,10800,38.73856209150327,61.23202614379085,0.13725490196078433,0.22666666666666666,43.50526315789474,38.8235294117647,36.396907216494846,1.1205901116427432,1.1953010979509389
437,medium,Priority-based,10800,46.26086956521739,73.29446640316206,0.2134387351778656,0.3061904761904762,50.38934426229508,38.94117647058823,42.93421052631579,1.2939861819622605,1.1736408715704647
438,high,Priority-based,10800,66.99628252788104,102.33085501858736,0.5254027261462205,0.27380952380952384,69.17407407407407,54.88333333333333,64.82608695652173,1.260383979485103,1.0670715651936309
439,low,Zone batching,10800,40.31012658227848,62.89556962025316,0.20253164556962025,0.21142857142857144,47.80769230769231,46.45454545454545,37.436123348017624,1.0291284058407346,1.2770470880026068
440,medium,Zone batching,10800,60.239263803680984,89.54601226993866,0.4171779141104294,0.23895238095238094,66.11475409836065,54.758620689655174,54.33796296296296,1.2073853078415988,1.216732289788353
441,high,Zone batching,10800,52.222509702457955,82.25743855109961,0.22121604139715395,0.35,52.77406679764243,43.016666666666666,53.55392156862745,1.2268283641451168,0.9854379521024308
442,low,FCFS,10800,25.31103678929766,46.51170568561873,0.010033444816053512,0.24571428571428572,30.679012345679013,13.76923076923077,23.921951219512195,2.228084695496241,1.2824627917749178
443,medium,FCFS,10800,35.6796875,63.794921875,0.044921875,0.33666666666666667,40.65040650406504,21.564102564102566,32.71806167400881,1.8850961399031347,1.2424454391305728
444,high,FCFS,10800,45.054120541205414,78.67650676506766,0.1045510455104551,0.38333333333333336,49.47027027027027,26.2,37.53051643192488,1.8881782545904684,1.318134546856088
445,low,Priority-based,10800,31.721362229102166,53.1764705882353,0.10526315789473684,0.2319047619047619,39.44871794871795,44.05263157894737,28.01769911504425,0.895490610544374,1.4079927758070525
446,medium,Priority-based,10800,39.50625,65.12291666666667,0.10208333333333333,0.3304761904761905,42.79059829059829,45.18181818181818,35.01877934272301,0.9470756160897006,1.221932891258538
447,high,Priority-based,10800,68.28754813863928,103.44415917843389,0.521181001283697,0.2752380952380952,69.8292220113852,50.2,68.74257425742574,1.3910203587925338,1.015807492892108
448,low,Zone batching,10800,33.79391891891892,54.91891891891892,0.10472972972972973,0.24638095238095237,32.38666666666666,40.0,33.97142857142857,0.8096666666666665,0.9533501541911971
449,medium,Zone batching,10800,44.53238866396761,70.63967611336032,0.19635627530364372,0.30714285714285716,47.83555555555556,44.2093023255814,41.30530973451327,1.0820246653807937,1.158097006486937
450,high,Zone batching,10800,54.531088082901555,86.76165803108809,0.2759067357512953,0.34809523809523807,53.11174242424242,44.13725490196079,61.16062176165803,1.2033313476838576,0.8683976861977963
